post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,available,housing_type,bedrooms,bathooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url
7330613824,📶WONDERFUL 3 BEDROOM NEAR GARFIELD BLVD & STATE ST. $1135 -...,1135, (Washington Park),5300 S Michigan Ave,5300 S Michigan Ave,41.798133,-87.622749,10,2021-06-02 09:46,NA,2021-06-02,apartment,3BR,1Ba,no laundry on site,street parking,1100ft2,NA,NA,NA,NA,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Ready to move? Call 312-428-4861 now to schedule an appointment to walk through your new, spacious, condo-grade apartment.  ""Virtual and video tours available! Visit our website to view videos of our available apartments or call now to schedule a virtual tour! All you need is an internet connection.""  Bedrooms: 3  Address: Near E Garfield Blvd and S State St.  Price: $1135 (1100 sqft) ✰ Section 8 Vouchers Accepted  Rental includes: ✰Balcony ✰ Dining Room ✰Hardwood  The building offers: ✰Phone entry intercom ✰Pre-wired phone/cable   Neighborhood info: This property is located in Washington Park (60615) near E Garfield Blvd and S State St. Nearby Grocery stores: Easy Way Foods, Noah Ark Super Market, Red Apple Food & Liquor Inc, and Super Low Foods.  Like what you see? We have plenty of units available in Chicago, Park Forest, Sauk Village, West Austin, Maywood, Broadview, and many more.    **NOTE** If replying by email please remember to include your phone # and/or email address in your response so we can follow up with you directly.  ***Please note that photos are a representation of a model apartment and may not be pictures of the actual unit.  ""Pangea is an Equal Housing Opportunity provider"". Call 312-428-4861 to schedule a tour!  “Pangea Real Estate practices on-going dynamic pricing for all operated units. Unit promotions, discounts, and monthly rent quotes are subject to change based on day of month, current inventory, and additional market factors.  As such, any promotions, discounts, or monthly rent quotes are valid only at the time presented to a prospective tenant and can expire anytime thereafter.”  ID: c5300mic    ","['https://images.craigslist.org/00404_j3qyCnXu9eGz_08g06s_600x450.jpg', 'https://images.craigslist.org/00w0w_lMtiRlZ2wgMz_0g80aM_600x450.jpg', 'https://images.craigslist.org/00M0M_ggRIoLEdtJHz_0g80aM_600x450.jpg', 'https://images.craigslist.org/00z0z_9SAHtZsffAnz_0g80aM_600x450.jpg', 'https://images.craigslist.org/00V0V_62dyTy1v34az_0g80aM_600x450.jpg', 'https://images.craigslist.org/00Y0Y_aP3vy20aZNJz_0g80aM_600x450.jpg', 'https://images.craigslist.org/00v0v_6nZnGpnRrb7z_0g80aM_600x450.jpg', 'https://images.craigslist.org/00U0U_GRs91PE4niz_0g80aM_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-wonderful-bedroom-near-garfield/7330613824.html
7330614214,Gut rehabbed Humboldt park / Logan Square apartment - apts/housing...,1950, (Humboldt Park / Logan Square),1631 N Kedzie near North Ave,1631 N Kedzie ,41.910779,-87.707029,10,2021-06-02 09:47,NA,NA,apartment,2BR,1Ba,w/d in unit,detached garage,900ft2,wood,NA,$30 credit check fee,NA,NA,NA,yes,NA,NA,yes,NA,"  QR Code Link to This Post   Be the second to live in this apartment!  Availability: 7/15, somewhat negotiable if needed sooner.   Beautiful, practically brand new, 2 bedroom, 1 bathroom apartment in a 2-unit building steps from Humboldt Park and the 606 trail (entrance on Albany, 2 blocks away). Easy access to North Ave and Kedzie buses, near Damen Blue Line. Near the hottest new restaurants and bars in the area on Armitage corridor and other locations.  The apartment features hardwood floors and plenty of sunshine throughout, stainless appliances, fridge and natural gas range, dishwasher, granite countertops, walk-in closets, stacking front load washer+dryer, central heat and air, equipped with a Nest thermostat.  Apartment is camera ready for the tenants’ control.  There is a large outdoor patio in the back.  Walk in closets, kitchen, double vanity bathroom with tub, in-unit front loading laundry, and family room.  1 garage parking spot is included.     Features: In-unit laundry Patio 1 Garage parking spot included   For rent by owner, who is the manager.  Very attentive to any issues that may come up. ","['https://images.craigslist.org/00Z0Z_l8MniSbFs0Iz_0fO0l6_600x450.jpg', 'https://images.craigslist.org/00j0j_iflhTA3HiG1z_0fQ0l2_600x450.jpg', 'https://images.craigslist.org/00b0b_6BGwHOy2sbFz_0fM0la_600x450.jpg', 'https://images.craigslist.org/00101_2uvmTaapOaEz_0fM0lg_600x450.jpg', 'https://images.craigslist.org/00000_1JDENj38ZD4z_0fK0lc_600x450.jpg', 'https://images.craigslist.org/00Y0Y_49qycBTRS21z_0fM0l6_600x450.jpg', 'https://images.craigslist.org/00j0j_6zfWaX9BLW4z_0fS0la_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-gut-rehabbed-humboldt-park/7330614214.html
7330614467,"Premier 1BR in Gold Coast off the lake! WD in unit, Gym, pool! -...",4050, (Gold Coast),NA,NA,41.8971,-87.6223,22,2021-06-02 09:48,2021-06-05 21:02,NA,apartment,1BR,1Ba,w/d in unit,attached garage,NA,NA,NA,NA,NA,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   PROPERTY INFO ID: 159684626Rent: $4,050 / MonthBeds: 1Bath: 1Pet: Pet FriendlyParking:: attached garage Price reflects current specials and promotions!  For quickest response -Call/Text: (773)595-8939 -Respond directly to this ad  Please provide the following information -Your Full Name -Email/Phone number -Move in date -Any Pets you will be bringing -Parking  We work with most downtown managed rentals! Let me know what you're looking for, and I can provide you with your best options!  With unbeatable access to the lakefront and convenient proximity to dining, shopping and culture, this beautifully restored 1920s building is sure to impress. The location boasts a Walk Score of 94 out of 100-step out the front door and stroll down the street to Northwestern Hospital and the downtown University campus, the Magnificent Mile or Oak Street Beach. The Red Line CTA is about a 10 minute walk and the building is right on Lake Shore Drive. When you’re not out enjoying the neighborhood, indulge in a plethora of luxurious on-site amenities such as a 24-hour gym, a large resident lounge with TVs and billiards, an indoor pool and hot tub and a rooftop deck with gas grills. The property is 100% smoke-free and there is 24-hour door staff.  Walking into these upgraded apartments, you’ll be sure to notice the unique and spacious layouts. Hardwood flooring runs throughout the units, including in bedrooms. Kitchens are upgraded with granite countertops and Bosch appliances and bathrooms are equally well-finished with marble and porcelain tile. Every home has an in-unit washer and dryer, dishwasher and central air conditioning.  Parking is available on-site at an additional charge. Cats are accepted throughout and dogs are welcome on all but one floor (dog breed restrictions apply, but there is no weight limit). There is a dog run on-site for your four-legged friend!  Trung Nguyen (773)595-8939 HotSpot Rentals(License #481.011892)    Disclaimer: Pricing, availability, and specials are subject to change at any time and without notice. Photos may be of various model units and apartment availability and lease terms may vary. Please note that the price may be net effective of a special or concession that the building is currently running. Information is believed to be accurate, however, is subject to errors and omissions. HotSpot Rentals services the following neighborhoods: South Loop, Printers Row, Near North, River North, Gold Coast, West Loop, Fulton River District, West Loop Gate, The Loop, Streeterville, Lakeshore East, New East Side, Old Town, Medical District, University Village, Near North, River West, Lincoln Park South, Lakeview, Uptown, Ukrainian Village, Wicker Park, Edgewater, Ravenswood, Bronzeville, Logan Square    ","['https://images.craigslist.org/01616_iYm8wi21NgQz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00o0o_ao37QKaqGAtz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00I0I_igiJb9zuLRfz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00O0O_71TwhpPaByBz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00M0M_62iDRqwlV5Nz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00909_fcrclJa3F5nz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00P0P_PgJYAfDPlqz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00q0q_1oR8VGdjTsIz_0c2092_600x450.jpg', 'https://images.craigslist.org/00Q0Q_k434Jh4FrgVz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00606_fpOGXFu38Qsz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00w0w_1kUaTOtdnZQz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00F0F_1eVzC0tmHuGz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00Z0Z_iyoJrd1MEBQz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00W0W_865jxsZn1ffz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00P0P_ixtOsXgO1ulz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00f0f_6jfF33UCot3z_0fq0bz_600x450.jpg', 'https://images.craigslist.org/00e0e_6IjIhRPTbIqz_0fq0bz_600x450.jpg', 'https://images.craigslist.org/01414_cODpUsfDJ9Oz_0fq0bz_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-premier-1br-in-gold-coast-off/7330614467.html
7330614820,🤠LOVELY RENT SPECIAL🤠DISHWASHER|FREE HEAT & WIFI - apts/housing for...,1140, (SOUTH SHORE),6909 S Merrill Ave,6909 S Merrill Ave,41.769787,-87.572847,10,2021-06-02 09:48,2021-06-02 09:48,2021-06-02,apartment,2BR,1Ba,laundry on site,no parking,800ft2,NA,NA,NA,NA,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   ""Virtual and video tours available!  Visit our website to view videos of our available apartments or call now to schedule a virtual tour!  All you need is an internet connection.""   Call today: 312-985-0549.   2 Bedroom (s)║1 Bath Apartment║800 sq ft║Monthly Rent: $1,140  Apartment/Building Features: SEC 8 OK║PETS OK Internet Included, On-site Laundry, Phone entry intercom, Pre-wired phone/cable, Security Cameras, Dining Room, Dishwasher, Eat-in kitchen, Hardwood floors, Heat Included  Near: E. 69th St., & S. Jeffery Ave. | Grand Crossing | 60649 This location is a nine minute walk from the ME Metra Electric at the Bryn Mawr stop, and most errands can be accomplished on foot.  Nearby: Surf's up South Shore, Dunkin' Donuts, Jeffrey Pub, South Shore Pantry, The Scentuary, & Stony Island Arts Bank. Nearby parks include Jeffrey - Cyril Historic District, South Shore Golf Course and Woodhull Park.  SPECIAL:→ Are you an active police officer, nurse, doctor or fire fighter? Ask about our Good Samaritan discount!    **NOTE**  If replying by email please remember to include your name, phone # and/or email address in your response so we can follow up with you directly. PLEASE CALL FOR PROMPT SERVICE: ↬ 312-985-0549 ↫  ***Please note that photos are a representation of a model apartment and may not be pictures of actual unit.  ""Pangea Real Estate practices on-going dynamic pricing for all operated units. Unit promotions, discounts, and monthly rent quotes are subject to change based on day of month, current inventory, and additional market factors. As such, any promotions, discounts, or monthly rent quotes are valid only at the time presented to a prospective tenant and can expire anytime thereafter."" ""Pangea is an Equal Housing Opportunity provider.""  c6901mer (6909 S Merrill Ave)    ","['https://images.craigslist.org/00Z0Z_duiNB5hxgJYz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00j0j_a5QmNE98FTlz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00j0j_6kkBmZMRcJez_0g80aL_600x450.jpg', 'https://images.craigslist.org/00g0g_jD1O6d8oXaOz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00m0m_jsYgdEC5X4Jz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00B0B_9fN8KRO5grPz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00h0h_aego5PnTGPPz_0g80aO_600x450.jpg', 'https://images.craigslist.org/00e0e_2EQinu6Q6ebz_0g80aL_600x450.jpg', 'https://images.craigslist.org/00u0u_6dXU7ltLg0Ez_0g80aL_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-lovely-rent/7330614820.html
7330614905,Beautiful 2 bedroom/1 bath condo - apts/housing for rent - apartment...,1700, (Oak Park),NA,NA,41.881512,-87.795095,99,2021-06-02 09:48,NA,NA,apartment,2BR,1Ba,w/d in unit,street parking,1200ft2,NA,NA,NA,NA,yes,yes,yes,NA,NA,NA,NA,"  QR Code Link to This Post   Beautiful 2 bedroom/1 bath condo available for rent in the heart of Oak Park. $1700   This condo is conveniently located within walking distance to the Green line (3 blocks), blue line (5-6 blocks) and Metra (6 blocks). The property is in a vintage, owner occupied building and was completely updated in 2005 with new windows, modern kitchen with granite counter-tops, new bathroom, in-unit laundry, and surround sound wiring. Spacious rooms with hardwood floors throughout. Rent includes utilities (heat, water, gas). Pets OK.   Available July 1, 2021. Credit check and 1.5-month deposit required.  Additional Pictures available at http://www.flickr.com/photos/30491360@N06/6218109338/in/set-72157627832914970/    ",NA,https://chicago.craigslist.org/chc/apa/d/beautiful-bedroom-bath-condo/7330614905.html
7330614923,Spacious fully furnished clean and cozy apartment - apts/housing for...,890," (Hammond, Indiana)",California Ave near 165th,California Ave ,41.5878,-87.4532,22,2021-06-02 09:48,2021-06-02 09:57,NA,apartment,1BR,1Ba,laundry in bldg,street parking,870ft2,other,yearly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Fully furnished clean and cozy apartment in a quiet nd friendly neighborhood.  Close to Purdue University, groceries, restaurants, coffee shops, pharmacy and gas stations.  Close to I-94.  Utilities included, has central air and heat.  Move-in ready.  Use of washer and dryer negotiable    ","['https://images.craigslist.org/00101_ewle2XGyj3az_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00R0R_g5od1EUf3GNz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00o0o_aj2hUKP8rzez_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_8epNe97F3gwz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00j0j_79DueuoWGj7z_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00F0F_k6wZETCvVM4z_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00O0O_guIlFZnJKhSz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00404_bPt1JGX63FNz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00C0C_jyWLIVSmTqhz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00k0k_kw5hL2XRxypz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00c0c_7Uv1rcJCmprz_0lM0t2_600x450.jpg', 'https://images.craigslist.org/00v0v_h6Bxyiysakrz_0lM0t2_600x450.jpg']",https://chicago.craigslist.org/nwi/apa/d/hammond-spacious-fully-furnished-clean/7330614923.html
7330615693,Humboldt Park 1 BR Apartment - apts/housing for rent - apartment rent,1150, (Humboldt Park),2609 W. Potomac near Rockwell,2609 W. Potomac ,41.904832,-87.692259,10,2021-06-02 09:50,NA,NA,apartment,1BR,1Ba,no laundry on site,street parking,500ft2,wood,yearly,NA,NA,NA,NA,yes,NA,NA,NA,NA,"  QR Code Link to This Post   1 BR / 1 Bath Apartment.  2 Blocks from the park, hardwood floors throughout, high ceilings, close to restaurants and bars.  Garage parking available for a fee. A MUST SEE!    ","['https://images.craigslist.org/00g0g_ebhdHol1fXmz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00909_h5yvwkjViPiz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00101_i4VgfrupuYvz_07K0ak_600x450.jpg', 'https://images.craigslist.org/00000_hmCkDgRUQzQz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00q0q_izIlPY23TtPz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00B0B_f9aWwY6Ey1Xz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00808_e672Y6oQrIaz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00404_539tFB7XxXjz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00a0a_2WdWmLTj9kpz_0ak07K_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-humboldt-park-br-apartment/7330615693.html
7330616186,Brand New Unit * W/d in Unit * AC * Pick Your Layout! - apts/housing...,1955, (Lakeview/Wrigleyville),Wilton near Cornelia,Wilton ,41.945532,-87.653255,15,2021-06-02 09:51,NA,NA,apartment,1BR,1Ba,w/d in unit,street parking,NA,wood,NA,NA,NA,yes,yes,NA,yes,NA,yes,NA,"  QR Code Link to This Post   Brand new 1 bedroom condo quality units available for rent starting at $1955. Pick your own layout and your own floor! Hardwood floors throughout, w/d in unit, central AC & gas forced heat, small pet friendly, FREE wi-fi, GORGEOUS kitchens with dishwasher & microwave, gorgeous bathrooms with showers. Awesome location!! Just seconds to Wrigley Field, bars, restaurants, and shopping. Units are located in walk building. Permit street parking only. Units will be available for move in for July 1.  For more info, contact Alexia at 773.551.7913. Berkshire Hathaway ","['https://images.craigslist.org/00505_knySTjVL56Pz_06c04E_600x450.jpg', 'https://images.craigslist.org/00000_kIOqtFdjYrzz_08g06h_600x450.jpg', 'https://images.craigslist.org/00o0o_8RhUBB0tBKsz_06c04E_600x450.jpg', 'https://images.craigslist.org/00S0S_2f5WFtmPfjBz_06c04E_600x450.jpg', 'https://images.craigslist.org/00l0l_dAAEl7KvteAz_06c04E_600x450.jpg', 'https://images.craigslist.org/01313_kgQww67bthwz_06c04E_600x450.jpg', 'https://images.craigslist.org/01616_b2lWtgqwIDTz_06c04E_600x450.jpg', 'https://images.craigslist.org/00N0N_aL66cZgkRsAz_06c04E_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-unit-d-in-unit-ac/7330616186.html
7330616203,"Brand New 1 bedroom in West Loop! WD in unit, HWF, SS! -...",1800, (West Loop),NA,NA,41.8721,-87.6578,22,2021-06-02 09:51,2021-06-05 21:01,NA,apartment,1BR,1Ba,w/d in unit,off-street parking,NA,NA,NA,NA,NA,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   PROPERTY INFO ID: 248559311Rent: $1,800 / MonthBeds: 1Bath: 1Pet: Pet FriendlyParking:: off-street parking Price reflects current specials and promotions!  For quickest response -Call/Text: (773)595-8939 -Respond directly to this ad  Please provide the following information -Your Full Name -Email/Phone number -Move in date -Any Pets you will be bringing -Parking  We work with most downtown managed rentals! Let me know what you're looking for, and I can provide you with your best options!  This newly constructed boutique high-rise adds additional luxury apartment living options to the West Loop. Located on the south end of this super popular neighborhood, these rentals are also near the University of Illinois Chicago campus, Illinois Medical District hospitals and businesses in Chicago’s downtown Loop.    These smartly designed modern apartments feature luxury finishes including double pane floor-to-ceiling windows, 9’-12’ tall ceilings, modern kitchens and bathrooms, five-burner gas range, dishwasher, spacious custom-built closets, wide plank wood flooring, and washers and dryers. Some units include private balconies.   Loads of amenities and on-site services add plenty comforts and convenience, including a fitness center, co-working spaces, creative makers studio, a study lounge, and two outdoor sun decks with stunning skyline views.   Plenty of shopping and dining options are just a short walks away, including Randolph Street “restaurant row,” Greektown on Halsted, and Little Italy and Pilsen are not too far away.  Dogs and cats are allowed, and pet parents will love that there are several large parks nearby including Skinner Park and Mary Bartelme Park. There’s also an on-site indoor/outdoor dog run and spa.   For everyday essentials, there’s a Target store 1 block away.  Whole Foods and Mariano’s grocery stores are also nearby, within a short walk. Getting around is a breeze, with the CTA Blue Line Racine station 1 block west, plus the Green and Pink Lines are about 10 minutes north at the Morgan station. Drivers have quick access to expressway, less than a minute to I-290 and about two minutes to I-90/94.  Trung Nguyen (773)595-8939 HotSpot Rentals(License #481.011892)    Disclaimer: Pricing, availability, and specials are subject to change at any time and without notice. Photos may be of various model units and apartment availability and lease terms may vary. Please note that the price may be net effective of a special or concession that the building is currently running. Information is believed to be accurate, however, is subject to errors and omissions. HotSpot Rentals services the following neighborhoods: South Loop, Printers Row, Near North, River North, Gold Coast, West Loop, Fulton River District, West Loop Gate, The Loop, Streeterville, Lakeshore East, New East Side, Old Town, Medical District, University Village, Near North, River West, Lincoln Park South, Lakeview, Uptown, Ukrainian Village, Wicker Park, Edgewater, Ravenswood, Bronzeville, Logan Square    ","['https://images.craigslist.org/00F0F_i2X1p3s8Lzvz_0fN0ax_600x450.jpg', 'https://images.craigslist.org/00L0L_eDEtzRzqeYwz_0eq09C_600x450.jpg', 'https://images.craigslist.org/00H0H_ajMMVkgRg6rz_0iJ0ax_600x450.jpg', 'https://images.craigslist.org/01414_fBwOLC75CE6z_0oM0dW_600x450.jpg', 'https://images.craigslist.org/00a0a_e1bMHyVkCGxz_0eq09C_600x450.jpg', 'https://images.craigslist.org/00O0O_dlRDmcwNwuz_0eq09C_600x450.jpg', 'https://images.craigslist.org/00q0q_cqW7kQH69PQz_0eq09C_600x450.jpg', 'https://images.craigslist.org/00n0n_3KWio1KLrrQz_0eq09C_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-brand-new-bedroom-in-west-loop/7330616203.html
7330616466,"3Br/1Bth W 2 Parking Spaces, Deck, Dishwasher & No Deposit -...",2000, (Wrigleyville),Wilton near Grace,Wilton ,41.951332,-87.653455,15,2021-06-02 09:51,NA,NA,apartment,3BR,1Ba,laundry in bldg,off-street parking,NA,wood,yearly,NA,NA,yes,yes,NA,NA,NA,NA,NA,"  QR Code Link to This Post   Top floor 3 bed 1 bath right by the red line available now Unit features porch, dishwasher, hardwood floors & marble bathroom, King size bedrooms, and 2 parking spaces included in the rent!  Small deck off of back door Pets ok – no pet fees Coin laundry in the building Central heat (no central AC but tenant can get window units) No security deposit – $300/person move in fee Unit is located in walk up building Amazing location.. minutes to Wrigley Field, shopping, dining, night life, red line, lake, among many others. For more information, call or text Alexia at (773) 551-7913. Berkshire Hathaway Home Services  ","['https://images.craigslist.org/00Y0Y_9UVFNAzqqPgz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01414_275guSiXQWIz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00x0x_1XR2Fg4W6biz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00Z0Z_3nuEi12P4gWz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01010_B3WUTB5g9Rz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00606_8Lf7TllzTrNz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00G0G_ddkGQp0YCDZz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00k0k_fbs6nWQ5AVLz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00404_82wXXY9MkULz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/01010_95fIXzMhPq2z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00O0O_eV1xZYnBjQOz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00000_ggOJc5cQOodz_0CI0t2_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-3br-1bth-2-parking-spaces-deck/7330616466.html
7330616732,"3Br/2Bth Pet Friendly Unit w W/d, Deck & A/C in Awesome Location!! -...",2495, (Wrigleyville/Lakeview),Newport near Clark,Newport ,41.944632,-87.654455,15,2021-06-02 09:52,NA,NA,apartment,3BR,2Ba,w/d in unit,street parking,NA,wood,yearly,NA,NA,yes,yes,NA,NA,NA,yes,NA,"  QR Code Link to This Post   3 bedroom/2 bath unit in the vibrant Wrigleyville/Lakeview area available 7/1. New kitchen and baths, stainless steel appliances, in-unit W/D, hardwood floors throughout, tall ceilings, south exposures. 3rd bedroom will only fit a full or twin bed (no queen bed). Street parking only. Central AC and gas forced heat. Awesome common outdoor space with deck for entertaining. Walk everywhere! Just 2 Blocks from Red Line, Wrigley Field, the Lake and many restaurants/bars very close by. Pets are welcomed (no pet fees). No security deposit - $300/person move in fee instead. Unit is located on raised 1st floor of walk up building. For more information, call or text Alexia at (773) 551-7913. Berkshire Hathaway Home Services ","['https://images.craigslist.org/00F0F_bz7taEfVpghz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00r0r_gYF157jcoWqz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00P0P_bpN4s6tpqBgz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00505_iroceHczcMWz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00N0N_86ck0sqByIvz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00303_6db6FGiMKxPz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00h0h_2nMGJgxAZ1fz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00c0c_5hsSzolTYwXz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00t0t_kPYaH0eUwv1z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00101_amdUZioI3Ddz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00o0o_kW8KdkvZk1pz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00202_7SkZunH8xlfz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00n0n_4nCr7cVtxW6z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00S0S_iL2GoGEB8ULz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00101_lVy203snfLIz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00w0w_1zo4r2Hjo33z_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00h0h_4OSHiNdNXiz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00c0c_5HtT7rEBUTBz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00d0d_41lScYVwWBqz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00u0u_jMWX4Ke4fCrz_0CI0t2_600x450.jpg']",https://chicago.craigslist.org/chc/apa/d/chicago-3br-2bth-pet-friendly-unit-w/7330616732.html
